ENSG.ID	Gene.type	Gene.name	Chromosome
ENSG00000116678	protein_coding	LEPR	1
ENSG00000015568	protein_coding	RGPD5	2
ENSG00000184363	protein_coding	PKP3	11
ENSG00000107669	protein_coding	ATE1	10
ENSG00000128591	protein_coding	FLNC	7
ENSG00000124786	protein_coding	SLC35B3	6
ENSG00000147799	protein_coding	ARHGAP39	8
ENSG00000227078	lncRNA	LINC02094	17
ENSG00000189343	processed_pseudogene	RPS2P46	17
ENSG00000228331	processed_pseudogene	RPL17P43	17
ENSG00000109771	protein_coding	LRP2BP	4
ENSG00000175787	protein_coding	ZNF169	9
ENSG00000179148	protein_coding	ALOXE3	17
ENSG00000185187	protein_coding	SIGIRR	11
ENSG00000101916	protein_coding	TLR8	X
ENSG00000157335	protein_coding	CLEC18C	16
ENSG00000200789	snRNA	RNU1-65P	10
ENSG00000212769	processed_pseudogene	HMGN2P8	10
ENSG00000205542	protein_coding	TMSB4X	X
ENSG00000165678	protein_coding	GHITM	10
ENSG00000105723	protein_coding	GSK3A	19
ENSG00000237679	processed_pseudogene	VDAC1P11	9
ENSG00000282886	processed_pseudogene	PTMAP12	9
ENSG00000278486	processed_pseudogene	YRDCP1	9
ENSG00000158856	protein_coding	DMTN	8
ENSG00000202445	snRNA	RNU6-669P	9
ENSG00000285972	lncRNA	CERNA2	10
ENSG00000130957	protein_coding	FBP2	9
ENSG00000188373	protein_coding	GPR15LG	10
ENSG00000241002	processed_pseudogene	RPL32P13	4
ENSG00000241741	processed_pseudogene	RPL7AP30	4
ENSG00000187268	protein_coding	FAM9C	X
ENSG00000047936	protein_coding	ROS1	6
ENSG00000148600	protein_coding	CDHR1	10
ENSG00000248152	lncRNA	ANK2-AS1	4
ENSG00000165140	protein_coding	FBP1	9
ENSG00000283193	miRNA	MIR1243	4
ENSG00000185527	protein_coding	PDE6G	17
ENSG00000275810	miRNA	MIR8082	4
ENSG00000239279	misc_RNA	RN7SL184P	4
ENSG00000206820	snRNA	RNU1-138P	4
ENSG00000205208	protein_coding	C4orf46	4
ENSG00000171503	protein_coding	ETFDH	4
ENSG00000204237	protein_coding	OXLD1	17
ENSG00000225470	lncRNA	JPX	X
ENSG00000185298	protein_coding	CCDC137	17
ENSG00000212158	snoRNA	SNORD66	3
ENSG00000169777	protein_coding	TAS2R1	5
ENSG00000106780	protein_coding	MEGF9	9
ENSG00000175182	protein_coding	FAM131A	3
ENSG00000146094	protein_coding	DOK3	5
ENSG00000277784	miRNA	MIR6786	17
ENSG00000262814	protein_coding	MRPL12	17
ENSG00000185101	protein_coding	ANO9	11
ENSG00000238181	processed_pseudogene	AHCYP2	9
ENSG00000166148	protein_coding	AVPR1A	12
ENSG00000119402	protein_coding	FBXW2	9
ENSG00000110987	protein_coding	BCL7A	12
ENSG00000240069	transcribed_processed_pseudogene	GPAA1P1	2
ENSG00000183048	protein_coding	SLC25A10	17
ENSG00000225108	processed_pseudogene	ZBTB45P1	2
ENSG00000204588	lncRNA	LINC01123	2
ENSG00000214736	protein_coding	TOMM6	6
ENSG00000119392	protein_coding	GLE1	9
ENSG00000265682	miRNA	MIR4267	2
ENSG00000144063	protein_coding	MALL	2
ENSG00000174099	protein_coding	MSRB3	12
ENSG00000197935	protein_coding	ZNF311	6
ENSG00000159352	protein_coding	PSMD4	1
ENSG00000204033	protein_coding	LRIT2	10
ENSG00000164597	protein_coding	COG5	7
ENSG00000264979	miRNA	MIR4436B1	2
ENSG00000233370	processed_pseudogene	ACTR1AP1	2
ENSG00000105732	protein_coding	ZNF574	19
ENSG00000186468	protein_coding	RPS23	5
ENSG00000152894	protein_coding	PTPRK	6
ENSG00000282785	transcribed_unprocessed_pseudogene	MALLP1	2
ENSG00000266226	miRNA	MIR4323	19
ENSG00000243562	misc_RNA	RN7SL838P	11
ENSG00000263881	miRNA	MIR4436B2	2
ENSG00000148604	protein_coding	RGR	10
ENSG00000175591	protein_coding	P2RY2	11
ENSG00000160570	protein_coding	DEDD2	19
ENSG00000175772	lncRNA	LINC01106	2
ENSG00000226065	processed_pseudogene	ZBTB45P2	2
ENSG00000186765	protein_coding	FSCN2	17
ENSG00000230376	processed_pseudogene	MEMO1P4	X
ENSG00000252178	snRNA	RNU7-69P	X
ENSG00000226902	processed_pseudogene	CHCHD2P1	X
ENSG00000230596	transcribed_processed_pseudogene	GPAA1P2	2
ENSG00000101966	protein_coding	XIAP	X
ENSG00000256347	unprocessed_pseudogene	OR8R1P	11
ENSG00000257038	lncRNA	ARHGEF17-AS1	11
ENSG00000114859	protein_coding	CLCN2	3
ENSG00000171631	protein_coding	P2RY6	11
ENSG00000172795	protein_coding	DCP2	5
ENSG00000144061	protein_coding	NPHP1	2
ENSG00000203930	lncRNA	LINC00632	X
ENSG00000108469	protein_coding	RECQL5	17
ENSG00000241226	misc_RNA	RN7SL836P	19
ENSG00000010310	protein_coding	GIPR	19
ENSG00000158710	protein_coding	TAGLN2	1
ENSG00000288642	lncRNA	CDR1	X
ENSG00000140379	protein_coding	BCL2A1	15
ENSG00000147044	protein_coding	CASK	X
ENSG00000148602	protein_coding	LRIT1	10
ENSG00000167526	protein_coding	RPL13	16
ENSG00000229404	lncRNA	LINC00858	10
ENSG00000090487	protein_coding	SPG21	15
ENSG00000162734	protein_coding	PEA15	1
ENSG00000168916	protein_coding	ZNF608	5
ENSG00000197150	protein_coding	ABCB8	7
ENSG00000233189	processed_pseudogene	RPL12P29	10
ENSG00000225423	processed_pseudogene	TNPO1P1	10
ENSG00000225928	processed_pseudogene	CACYBPP1	10
ENSG00000026025	protein_coding	VIM	10
ENSG00000185885	protein_coding	IFITM1	11
ENSG00000110881	protein_coding	ASIC1	12
ENSG00000049239	protein_coding	H6PD	1
ENSG00000254449	processed_pseudogene	SF3A3P2	11
ENSG00000166257	protein_coding	SCN3B	11
ENSG00000186564	protein_coding	FOXD2	1
ENSG00000244038	protein_coding	DDOST	1
ENSG00000171497	protein_coding	PPID	4
ENSG00000140807	protein_coding	NKD1	16
ENSG00000248626	processed_pseudogene	GAPDHP40	5
ENSG00000116690	protein_coding	PRG4	1
ENSG00000113312	protein_coding	TTC1	5
ENSG00000206703	snRNA	RNU6-128P	4
ENSG00000249973	processed_pseudogene	CHCHD2P7	4
ENSG00000029559	protein_coding	IBSP	4
ENSG00000183199	processed_pseudogene	HSP90AB3P	4
ENSG00000202000	snRNA	RNU1-36P	4
ENSG00000118762	protein_coding	PKD2	4
ENSG00000207773	miRNA	MIR642A	19
ENSG00000283212	miRNA	MIR642B	19
ENSG00000011478	protein_coding	QPCTL	19
ENSG00000264947	miRNA	MIR3181	16
ENSG00000166261	protein_coding	ZNF202	11
ENSG00000261703	lncRNA	LINC02168	16
ENSG00000177051	protein_coding	FBXO46	19
ENSG00000199771	rRNA_pseudogene	RNA5SP426	16
ENSG00000260828	processed_pseudogene	HMGB3P32	16
ENSG00000167680	protein_coding	SEMA6B	19
ENSG00000205336	protein_coding	ADGRG1	16
ENSG00000213761	processed_pseudogene	MT1P1	9
ENSG00000165006	protein_coding	UBAP1	9
ENSG00000187783	protein_coding	TMEM72	10
ENSG00000118777	protein_coding	ABCG2	4
ENSG00000247699	lncRNA	FABP6-AS1	5
ENSG00000103707	protein_coding	MTFMT	15
ENSG00000145808	protein_coding	ADAMTS19	5
ENSG00000172731	protein_coding	LRRC20	10
ENSG00000235162	protein_coding	C12orf75	12
ENSG00000259120	protein_coding	SMIM6	17
ENSG00000224153	lncRNA	LINC02054	3
ENSG00000227509	lncRNA	LINC01839	3
ENSG00000200197	snRNA	RNU1-21P	11
ENSG00000008226	protein_coding	DLEC1	3
ENSG00000254430	unprocessed_pseudogene	OR6M3P	11
ENSG00000161526	protein_coding	SAP30BP	17
ENSG00000255311	lncRNA	DLG2-AS2	11
ENSG00000250257	unprocessed_pseudogene	LDHAL6DP	11
ENSG00000254713	processed_pseudogene	HNRNPA1P72	11
ENSG00000186198	protein_coding	SLC51B	15
ENSG00000232497	processed_pseudogene	ADIPOR1P1	10
ENSG00000223601	protein_coding	EBLN1	10
ENSG00000213305	processed_pseudogene	HNRNPCP6	11
ENSG00000103710	protein_coding	RASL12	15
ENSG00000227462	processed_pseudogene	PSME2P6	10
ENSG00000145632	protein_coding	PLK2	5
ENSG00000197961	protein_coding	ZNF121	19
ENSG00000206583	snRNA	RNU6-1292P	11
ENSG00000233318	processed_pseudogene	RPL31P45	10
ENSG00000148444	protein_coding	COMMD3	10
ENSG00000171204	protein_coding	TMEM126B	11
ENSG00000284791	protein_coding	SMIM41	12
ENSG00000205810	protein_coding	KLRC3	12
ENSG00000201707	snRNA	RNU6-818P	4
ENSG00000221440	snRNA	RNU6ATAC31P	4
ENSG00000197256	protein_coding	KANK2	19
ENSG00000199326	snRNA	RNU6-1298P	4
ENSG00000227383	processed_pseudogene	RPL35AP2	9
ENSG00000266690	miRNA	MIR4274	4
ENSG00000272620	lncRNA	AFAP1-AS1	4
ENSG00000252164	rRNA_pseudogene	RNA5SP282	9
ENSG00000222426	snRNA	RNU2-50P	9
ENSG00000229207	processed_pseudogene	SERPINH1P1	9
ENSG00000164978	protein_coding	NUDT2	9
ENSG00000196526	protein_coding	AFAP1	4
ENSG00000090470	protein_coding	PDCD7	15
ENSG00000090612	protein_coding	ZNF268	12
ENSG00000164976	protein_coding	MYORG	9
ENSG00000154710	protein_coding	RABGEF1	7
ENSG00000186638	protein_coding	KIF24	9
ENSG00000126091	protein_coding	ST3GAL3	1
ENSG00000166855	protein_coding	CLPX	15
ENSG00000173258	protein_coding	ZNF483	9
ENSG00000249565	processed_pseudogene	SERBP1P5	4
ENSG00000253332	processed_pseudogene	RPL7AP80	8
ENSG00000248117	processed_pseudogene	MICOS10P4	4
ENSG00000138772	protein_coding	ANXA3	4
ENSG00000188676	protein_coding	IDO2	8
ENSG00000261221	protein_coding	ZNF865	19
ENSG00000185198	protein_coding	PRSS57	19
ENSG00000171202	protein_coding	TMEM126A	11
ENSG00000253665	lncRNA	LINC02866	8
ENSG00000176907	protein_coding	TCIM	8
ENSG00000106853	protein_coding	PTGR1	9
ENSG00000223443	protein_coding	USP17L2	8
ENSG00000222468	rRNA_pseudogene	RNA5SP261	8
ENSG00000253974	lncRNA	NRG1-IT1	8
ENSG00000252261	rRNA_pseudogene	RNA5SP262	8
ENSG00000200246	rRNA_pseudogene	RNA5SP263	8
ENSG00000254049	lncRNA	NRG1-IT3	8
ENSG00000182310	protein_coding	SPACA6	19
ENSG00000212407	snRNA	RNU6-663P	8
ENSG00000254346	processed_pseudogene	MTND1P6	8
ENSG00000254090	processed_pseudogene	MTND2P32	8
ENSG00000253393	processed_pseudogene	RANP9	8
ENSG00000136573	protein_coding	BLK	8
ENSG00000179071	protein_coding	CCDC89	11
ENSG00000146833	protein_coding	TRIM4	7
ENSG00000142089	protein_coding	IFITM3	11
ENSG00000138615	protein_coding	CILP	15
ENSG00000265699	miRNA	MIR548AE2	5
ENSG00000250127	lncRNA	LINC02108	5
ENSG00000250958	lncRNA	LINC00492	5
ENSG00000012232	protein_coding	EXTL3	8
ENSG00000269897	protein_coding	COMMD3-BMI1	10
ENSG00000250682	lncRNA	LINC00491	5
ENSG00000227744	lncRNA	LINC01940	2
ENSG00000252494	snRNA	RNU6-126P	11
ENSG00000167483	protein_coding	NIBAN3	19
ENSG00000266109	miRNA	MIR4440	2
ENSG00000264810	miRNA	MIR4441	2
ENSG00000265215	miRNA	MIR4269	2
ENSG00000264292	miRNA	MIR2467	2
ENSG00000201709	snRNA	RNU6-686P	15
ENSG00000151364	protein_coding	KCTD14	11
ENSG00000206903	snoRNA	SNORA24B	15
ENSG00000199568	snRNA	RNU5A-1	15
ENSG00000175749	processed_pseudogene	EIF3KP1	5
ENSG00000265673	miRNA	MIR4508	15
ENSG00000172954	protein_coding	LCLAT1	2
ENSG00000254585	protein_coding	MAGEL2	15
ENSG00000145723	protein_coding	GIN1	5
ENSG00000231668	processed_pseudogene	PPP2R2DP1	3
ENSG00000158525	protein_coding	CPA5	7
ENSG00000182636	protein_coding	NDN	15
ENSG00000206616	snRNA	RNU6-741P	15
ENSG00000060971	protein_coding	ACAA1	3
ENSG00000261634	lncRNA	PAQR5-DT	15
ENSG00000259112	protein_coding	NDUFC2-KCTD14	11
ENSG00000137819	protein_coding	PAQR5	15
ENSG00000151365	protein_coding	THRSP	11
ENSG00000168283	protein_coding	BMI1	10
ENSG00000151366	protein_coding	NDUFC2	11
ENSG00000185372	protein_coding	OR2V1	5
ENSG00000251724	snRNA	RNU7-175P	5
ENSG00000259426	lncRNA	KIF23-AS1	15
ENSG00000251663	processed_pseudogene	SUMO2P5	5
ENSG00000127334	protein_coding	DYRK2	12
ENSG00000113163	protein_coding	CERT1	5
ENSG00000132275	protein_coding	RRP8	11
ENSG00000137818	protein_coding	RPLP1	15
ENSG00000136051	protein_coding	WASHC4	12
ENSG00000138759	protein_coding	FRAS1	4
ENSG00000163072	protein_coding	NOSTRIN	2
ENSG00000261587	protein_coding	TMEM249	8
ENSG00000166333	protein_coding	ILK	11
ENSG00000059769	protein_coding	DNAJC25	9
ENSG00000244115	protein_coding	DNAJC25-GNG10	9
ENSG00000132475	protein_coding	H3-3B	17
ENSG00000259215	lncRNA	LINC02896	15
ENSG00000242616	protein_coding	GNG10	9
ENSG00000137807	protein_coding	KIF23	15
ENSG00000222522	snRNA	RNU6-519P	8
ENSG00000169139	protein_coding	UBE2V2	8
ENSG00000206907	snRNA	RNU6-1013P	9
ENSG00000148154	protein_coding	UGCG	9
ENSG00000266265	protein_coding	KLF14	7
ENSG00000043591	protein_coding	ADRB1	10
ENSG00000243335	protein_coding	KCTD7	7
ENSG00000253066	snRNA	RNU6-709P	10
ENSG00000226582	processed_pseudogene	UBE2V1P5	10
ENSG00000165813	protein_coding	CCDC186	10
ENSG00000266315	miRNA	MIR4668	9
ENSG00000165181	protein_coding	SHOC1	9
ENSG00000283853	miRNA	MIR4738	17
ENSG00000132478	protein_coding	UNK	17
ENSG00000207138	snRNA	RNU6-869P	8
ENSG00000168672	protein_coding	LRATD2	8
ENSG00000180535	protein_coding	BHLHA15	7
ENSG00000212451	snRNA	RNU11-4P	8
ENSG00000282961	lncRNA	PRNCR1	8
ENSG00000198742	protein_coding	SMURF1	7
ENSG00000246228	lncRNA	CASC8	8
ENSG00000096006	protein_coding	CRISP3	6
ENSG00000284442	miRNA	MIR2110	10
ENSG00000280997	lncRNA	CCAT2	8
ENSG00000165816	protein_coding	VWA2	10
ENSG00000212993	protein_coding	POU5F1B	8
ENSG00000132471	protein_coding	WBP2	17
ENSG00000123908	protein_coding	AGO2	8
ENSG00000230165	processed_pseudogene	AURKAP2	10
ENSG00000252149	rRNA_pseudogene	RNA5SP315	10
ENSG00000233200	lncRNA	LINC02634	10
ENSG00000253070	snRNA	RNU6-794P	10
ENSG00000200097	snRNA	RNU6-1167P	10
ENSG00000271335	lncRNA	CCNY-AS1	10
ENSG00000204176	protein_coding	SYT15	10
ENSG00000186272	protein_coding	ZNF17	19
ENSG00000120254	protein_coding	MTHFD1L	6
ENSG00000152591	protein_coding	DSPP	4
ENSG00000196979	lncRNA	GPRACR	9
ENSG00000196589	protein_coding	MBD3L2B	19
ENSG00000107130	protein_coding	NCS1	9
ENSG00000126262	protein_coding	FFAR2	19
ENSG00000222691	snRNA	RNU6-733P	4
ENSG00000155016	protein_coding	CYP2U1	4
ENSG00000196684	protein_coding	HSH2D	19
ENSG00000231187	lncRNA	SYT15-AS1	10
ENSG00000139620	protein_coding	KANSL2	12
ENSG00000264169	misc_RNA	RN7SL665P	9
ENSG00000130707	protein_coding	ASS1	9
ENSG00000138821	protein_coding	SLC39A8	4
ENSG00000272430	lncRNA	LINC02637	10
ENSG00000146574	protein_coding	CCZ1B	7
ENSG00000229927	processed_pseudogene	RHEBP1	10
ENSG00000274186	misc_RNA	RN7SL248P	10
ENSG00000204175	protein_coding	GPRIN2	10
ENSG00000114354	protein_coding	TFG	3
ENSG00000107679	protein_coding	PLEKHA1	10
ENSG00000280303	lncRNA	ERICD	8
ENSG00000254324	miRNA	MIR151A	8
ENSG00000252864	rRNA_pseudogene	RNA5SP278	8
ENSG00000255052	lncRNA	FAM66D	8
ENSG00000196151	protein_coding	WDSUB1	2
ENSG00000255390	lncRNA	DCHS1-AS1	11
ENSG00000158042	protein_coding	MRPL17	11
ENSG00000205879	unprocessed_pseudogene	FAM90A2P	8
ENSG00000283632	protein_coding	EXOC3L2	19
ENSG00000107957	protein_coding	SH3PXD2A	10
ENSG00000186523	protein_coding	FAM86B1	8
ENSG00000254781	processed_pseudogene	GVINP2	11
ENSG00000166341	protein_coding	DCHS1	11
ENSG00000126457	protein_coding	PRMT1	19
ENSG00000096080	protein_coding	MRPS18A	6
ENSG00000111700	protein_coding	SLCO1B3	12
ENSG00000132481	protein_coding	TRIM47	17
ENSG00000128815	protein_coding	WDFY4	10
ENSG00000112146	protein_coding	FBXO9	6
ENSG00000148120	protein_coding	AOPEP	9
ENSG00000241144	misc_RNA	RN7SL728P	4
ENSG00000141569	protein_coding	TRIM65	17
ENSG00000159063	protein_coding	ALG8	11
ENSG00000109323	protein_coding	MANBA	4
ENSG00000136297	protein_coding	MMD2	7
ENSG00000115504	protein_coding	EHBP1	2
ENSG00000204316	protein_coding	MRPL38	17
ENSG00000111271	protein_coding	ACAD10	12
ENSG00000213760	protein_coding	ATP6V1G2	6
ENSG00000136237	protein_coding	RAPGEF5	7
ENSG00000255363	lncRNA	LINC02757	11
ENSG00000137507	protein_coding	LRRC32	11
ENSG00000204420	protein_coding	MPIG6B	6
ENSG00000254527	processed_pseudogene	ENPP7P12	8
ENSG00000253764	lncRNA	KBTBD11-AS1	8
ENSG00000170777	protein_coding	TPD52L3	9
ENSG00000055950	protein_coding	MRPL43	10
ENSG00000215343	protein_coding	ZNF705D	8
ENSG00000136870	protein_coding	ZNF189	9
ENSG00000078579	protein_coding	FGF20	8
ENSG00000261408	protein_coding	TEN1-CDK3	17
ENSG00000155970	protein_coding	MICU3	8
ENSG00000182704	protein_coding	TSKU	11
ENSG00000160408	protein_coding	ST6GALNAC6	9
ENSG00000257949	protein_coding	TEN1	17
ENSG00000255100	lncRNA	TSKU-AS1	11
ENSG00000078124	protein_coding	ACER3	11
ENSG00000167880	protein_coding	EVPL	17
ENSG00000251993	rRNA_pseudogene	RNA5SP227	7
ENSG00000233476	processed_pseudogene	EEF1A1P6	7
ENSG00000232759	lncRNA	STEAP1B-AS1	7
ENSG00000164932	protein_coding	CTHRC1	8
ENSG00000179428	lncRNA	IL6-AS1	7
ENSG00000228803	processed_pseudogene	MTCYBP42	7
ENSG00000221740	snoRNA	SNORD93	7
ENSG00000215244	lncRNA	LINC02649	10
ENSG00000226279	processed_pseudogene	RPL12P10	7
ENSG00000087085	protein_coding	ACHE	7
ENSG00000232591	lncRNA	LINC02642	10
ENSG00000280809	lncRNA	LINC00836	10
ENSG00000266289	lncRNA	LINC02933	8
ENSG00000207399	snRNA	RNU6-1011P	8
ENSG00000164934	protein_coding	DCAF13	8
ENSG00000137203	protein_coding	TFAP2A	6
ENSG00000280560	lncRNA	LINC01374	10
ENSG00000226659	lncRNA	TSPAN14-AS1	10
ENSG00000028116	protein_coding	VRK2	2
ENSG00000274349	protein_coding	ZNF658	9
ENSG00000079462	protein_coding	PAFAH1B3	19
ENSG00000226864	transcribed_unitary_pseudogene	ATE1OSP	10
ENSG00000167881	protein_coding	SRP68	17
ENSG00000227244	lncRNA	LINC00845	10
ENSG00000259438	lncRNA	MAPK6-DT	15
ENSG00000224812	lncRNA	TMEM72-AS1	10
ENSG00000135063	protein_coding	ENTREP1	9
ENSG00000166006	protein_coding	KCNC2	12
ENSG00000259577	lncRNA	CERNA1	15
ENSG00000257923	protein_coding	CUX1	7
ENSG00000128833	protein_coding	MYO5C	15
ENSG00000161270	protein_coding	NPHS1	19
ENSG00000230069	processed_pseudogene	LRRC37A15P	4
ENSG00000248971	processed_pseudogene	KRT8P46	4
ENSG00000109332	protein_coding	UBE2D3	4
ENSG00000203497	lncRNA	PDCD4-AS1	10
ENSG00000270111	lncRNA	CELF2-DT	10
ENSG00000198488	protein_coding	B3GNT6	11
ENSG00000255105	processed_pseudogene	PTMAP15	8
ENSG00000205696	lncRNA	ADARB2-AS1	10
ENSG00000149260	protein_coding	CAPN5	11
ENSG00000238276	lncRNA	LINC02944	10
ENSG00000169398	protein_coding	PTK2	8
ENSG00000171133	protein_coding	OR2K2	9
ENSG00000198680	protein_coding	TUSC1	9
ENSG00000215126	protein_coding	ZNG1F	9
ENSG00000107929	protein_coding	LARP4B	10
ENSG00000263345	lncRNA	SGSM2-AS1	17
ENSG00000070444	protein_coding	MNT	17
ENSG00000133858	protein_coding	ZFC3H1	12
ENSG00000127804	protein_coding	METTL16	17
ENSG00000189045	protein_coding	ANKDD1B	5
ENSG00000206708	snRNA	RNU6-1227P	3
ENSG00000114742	protein_coding	WDR48	3
ENSG00000112782	protein_coding	CLIC5	6
ENSG00000039139	protein_coding	DNAH5	5
ENSG00000229327	lncRNA	EPC1-AS1	10
ENSG00000200484	snRNA	RNU6-1244P	10
ENSG00000243049	misc_RNA	RN7SL33P	17
ENSG00000231245	processed_pseudogene	C1DP1	10
ENSG00000262953	processed_pseudogene	EIF4A1P9	17
ENSG00000262480	processed_pseudogene	SAMD11P1	17
ENSG00000165806	protein_coding	CASP7	10
ENSG00000239884	misc_RNA	RN7SL608P	17
ENSG00000167635	protein_coding	ZNF146	19
ENSG00000273606	miRNA	MIR6776	17
ENSG00000221200	miRNA	MIR1253	17
ENSG00000272920	lncRNA	hsa-mir-1253	17
ENSG00000007168	protein_coding	PAFAH1B1	17
ENSG00000105287	protein_coding	PRKD2	19
ENSG00000221052	miRNA	MIR1266	15
ENSG00000231169	processed_pseudogene	EEF1B2P1	15
ENSG00000139350	protein_coding	NEDD1	12
ENSG00000128989	protein_coding	ARPP19	15
ENSG00000268324	lncRNA	LRRC2-AS1	3
ENSG00000241186	protein_coding	TDGF1	3
ENSG00000182885	protein_coding	ADGRG3	16
ENSG00000254550	protein_coding	OMP	11
ENSG00000178038	protein_coding	ALS2CL	3
ENSG00000168014	protein_coding	C2CD3	11
ENSG00000137275	protein_coding	RIPK1	6
ENSG00000237786	lncRNA	GFOD1-AS1	6
ENSG00000218265	processed_pseudogene	RPS4XP7	6
ENSG00000202351	misc_RNA	RN7SKP204	6
ENSG00000225921	protein_coding	NOL7	6
ENSG00000283656	miRNA	MIR4483	10
ENSG00000198924	protein_coding	DCLRE1A	10
ENSG00000214896	processed_pseudogene	RPSAP55	15
ENSG00000259612	processed_pseudogene	EEF1A1P22	15
ENSG00000131871	protein_coding	SELENOS	15
ENSG00000159625	protein_coding	DRC7	16
ENSG00000010017	protein_coding	RANBP9	6
ENSG00000049167	protein_coding	ERCC8	5
ENSG00000243244	protein_coding	STON1	2
ENSG00000148735	protein_coding	PLEKHS1	10
ENSG00000266617	miRNA	MIR3692	6
ENSG00000130340	protein_coding	SNX9	6
ENSG00000136541	protein_coding	ERMN	2
ENSG00000236324	lncRNA	SNX9-AS1	6
ENSG00000220867	processed_pseudogene	HSPE1P26	6
ENSG00000252658	snRNA	RNU6-786P	6
ENSG00000078269	protein_coding	SYNJ2	6
ENSG00000259172	lncRNA	SNRPA1-DT	15
ENSG00000259764	lncRNA	PCSK6-AS1	15
ENSG00000234438	protein_coding	KBTBD13	15
ENSG00000131873	protein_coding	CHSY1	15
ENSG00000172292	protein_coding	CERS6	2
ENSG00000095627	protein_coding	TDRD1	10
ENSG00000259464	processed_pseudogene	SNRPCP18	15
ENSG00000286733	lncRNA	LINC02348	15
ENSG00000184277	protein_coding	TM2D3	15
ENSG00000188269	protein_coding	OR7A5	19
ENSG00000212469	snRNA	RNU6-1158P	17
ENSG00000130312	protein_coding	MRPL34	19
ENSG00000284542	miRNA	MIR3614	17
ENSG00000121058	protein_coding	COIL	17
ENSG00000104818	protein_coding	CGB2	19
ENSG00000140854	protein_coding	KATNB1	16
ENSG00000121064	protein_coding	SCPEP1	17
ENSG00000187753	protein_coding	C9orf153	9
ENSG00000142233	protein_coding	NTN5	19
ENSG00000284922	protein_coding	LRTOMT	11
ENSG00000184182	protein_coding	UBE2F	2
ENSG00000111077	protein_coding	TNS2	12
ENSG00000107816	protein_coding	LZTS2	10
ENSG00000119138	protein_coding	KLF9	9
ENSG00000222973	snRNA	RNU2-25P	9
ENSG00000264615	misc_RNA	RN7SL592P	9
ENSG00000080608	protein_coding	PUM3	9
ENSG00000104814	protein_coding	MAP4K1	19
ENSG00000181585	protein_coding	TMIE	3
ENSG00000266192	miRNA	MIR1260B	11
ENSG00000149231	protein_coding	CCDC82	11
ENSG00000165568	protein_coding	AKR1E2	10
ENSG00000283706	protein_coding	PRSS50	3
ENSG00000261603	transcribed_unitary_pseudogene	PRSS46P	3
ENSG00000252614	snRNA	RNU6-807P	15
ENSG00000185418	protein_coding	TARS3	15
ENSG00000286651	transcribed_unitary_pseudogene	PRSS43P	3
ENSG00000226074	transcribed_unitary_pseudogene	PRSS44P	3
ENSG00000236496	processed_pseudogene	GPS2P1	9
ENSG00000178055	transcribed_unitary_pseudogene	PRSS42P	3
ENSG00000229184	processed_pseudogene	ATP5PDP2	9
ENSG00000275450	lncRNA	PTGER4P2-CDK2AP2P2	9
ENSG00000278647	transcribed_processed_pseudogene	CDK2AP2P1	9
ENSG00000274680	processed_pseudogene	MYO5BP1	9
ENSG00000275160	processed_pseudogene	RPL7AP45	9
ENSG00000279141	lncRNA	LINC01451	9
ENSG00000160808	protein_coding	MYL3	3
ENSG00000137033	protein_coding	IL33	9
ENSG00000235558	unprocessed_pseudogene	GUSBP17	5
ENSG00000233496	lncRNA	SYNJ2-IT1	6
ENSG00000112818	protein_coding	MEP1A	6
ENSG00000250387	lncRNA	LINC02197	5
ENSG00000274816	miRNA	MIR6772	16
ENSG00000247911	processed_pseudogene	HMGN1P12	5
ENSG00000164326	protein_coding	CARTPT	5
ENSG00000261192	transcribed_processed_pseudogene	RNF126P1	17
ENSG00000206833	snRNA	RNU6-20P	16
ENSG00000083799	protein_coding	CYLD	16
ENSG00000121057	protein_coding	AKAP1	17
ENSG00000136813	protein_coding	ECPAS	9
ENSG00000202092	rRNA_pseudogene	RNA5SP190	5
ENSG00000249919	processed_pseudogene	FABP5P6	5
ENSG00000250895	processed_pseudogene	TUBAP15	5
ENSG00000160801	protein_coding	PTH1R	3
ENSG00000133835	protein_coding	HSD17B4	5
ENSG00000156711	protein_coding	MAPK13	6
